MSN,YYYYMM,Value,Column_Order,Description,Unit
DMACEUS,197608,12.626,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197609,13.91,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197610,14.964,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197611,14.53,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197612,17.07,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197613,167.382,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197701,15.685,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197702,15.719,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197703,15.771,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197704,14.356,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197705,14.461,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197706,14.713,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197707,13.643,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197708,14.682,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197709,14.641,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197710,15.442,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197711,16.179,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197712,16.756,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197713,182.05,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197801,17.646,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197802,17.497,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197803,17.641,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197804,16.072,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197805,16.743,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197806,15.534,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197807,14.366,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197808,15.315,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197809,14.401,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197810,16.054,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197811,16.841,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197812,17.884,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197813,195.993,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197901,19.372,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197902,18.794,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197903,18.809,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197904,16.707,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197905,18.002,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197906,16.716,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197907,16.223,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197908,17.07,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197909,16.185,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197910,18.639,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197911,16.886,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197912,19.107,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,197913,212.513,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198001,18.365,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198002,18.319,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198003,18.321,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198004,17.18,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198005,16.178,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198006,15.062,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198007,15.766,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198008,15.062,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198009,16.596,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198010,18.05,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198011,16.683,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198012,18.86,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198013,204.442,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198101,20.03,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198102,16.946,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198103,18.416,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198104,17.586,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198105,17.128,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198106,16.659,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198107,17.53,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198108,17.278,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198109,17.225,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198110,17.597,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198111,17.349,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198112,18.489,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198113,212.233,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198201,18.327,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198202,17.153,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198203,18.129,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198204,17.302,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198205,16.286,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198206,17.4,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198207,15.789,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198208,16.242,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198209,16.788,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198210,17.073,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198211,16.502,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198212,17.062,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198213,204.054,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198301,15.973,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198302,15.254,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198303,18.666,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198304,17.072,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198305,17.268,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198306,18.088,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198307,17.312,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198308,17.923,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198309,18.29,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198310,18.777,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198311,18.241,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198312,19.667,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198313,212.529,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198401,17.52,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198402,15.308,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198403,18.538,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198404,18.266,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198405,19.107,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198406,18.286,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198407,18.925,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198408,18.783,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198409,17.744,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198410,18.824,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198411,17.374,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198412,16.96,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198413,215.634,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198501,19.488,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198502,17.352,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198503,20.028,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198504,19.505,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198505,19.906,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198506,19.76,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198507,19.702,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198508,20.576,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198509,18.652,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
DMACEUS,198510,20.225,"4","Distillate Fuel Oil, Excluding Biodiesel, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
